"Record Date","Agency Bureau Indicator","Agency Name","Bureau Name","Total Eligible Debt Amount","Total Eligible Debt Count","Eligible Debt Referred Amount","Eligible Debt Referred Count","Eligible Debt Not Referred Amount","Eligible Debt Not Referred Count","Compliance Rate Amount","Compliance Rate Count","CFO Agency Indicator","Fiscal Year","Fiscal Quarter Number","Calendar Year","Calendar Quarter Number","Calendar Month Number","Calendar Day Number"
"2020-06-30","Bureau","Other Agencies","Advisory Council on Hist. Preservation","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Other Agencies","Archit.&Trans. Barriers Compliance Bd","809","1","0","0","809","1","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Other Agencies","Architect of the Capitol","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Other Agencies","Chemical Safety Board","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Other Agencies","Comm. for Purchase from Blind/Handic.","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Other Agencies","Commission On Fine Arts","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Other Agencies","Consumer Financial Protection Bureau","5510394","68","0","0","5510394","68","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Other Agencies","Council of Insps. Gen. of Intg. & Effy.","3600","6","0","0","3600","6","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Other Agencies","Defense Nuclear Facilities Safety Board","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Other Agencies","Delta Regional Authority","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Other Agencies","Denali Commission","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Other Agencies","District of Columbia Government","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Other Agencies","Election Assistance Commission","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Other Agencies","Federal Housing Finance Agency","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Other Agencies","Federal Housing Finance Agency OIG","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Other Agencies","Federal Mine Safety & Health Review Comm","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Other Agencies","Gulf Coast Ecosystem Restoration Council","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Other Agencies","James Madison Memorial Fellowship","221291","25","0","0","221291","25","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Other Agencies","John C. Stennis","1467","2","0","0","1467","2","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Other Agencies","Millennium Challenge Corporation","545","1","545","1","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Other Agencies","Morris K. Udall Scholarship","982","1","0","0","982","1","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Other Agencies","National Capital Planning Commission","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Other Agencies","National Council on Disability","1579","2","0","0","1579","2","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Other Agencies","National Mediation Board","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Other Agencies","National Transportation Safety Board","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Other Agencies","Privacy & Civil Liberties Oversight Bd","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Other Agencies","Surface Transportation Board","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Other Agencies","U.S.  Agency of Global Media","4930","2","4930","2","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Other Agencies","U.S. Holocaust Memorial Council","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Other Agencies","U.S. Inst. for Env. Conflict Resolution","5003","2","0","0","5003","2","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Other Agencies","U.S. Institute of Peace","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Other Agencies/Boards/Commissions","null","1083","2","0","0","1083","2","0.0","0.0","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Other Agencies/Boards/Commissions","Medicare Payment Advisory Commission","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Other Agencies/Boards/Commissions","U.S. Comm. on Int. Religious Freedom","1083","2","0","0","1083","2","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Other Agencies/Boards/Commissions","U.S.-China Security Review Commission","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Overseas Private Investment Corp Accts","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Overseas Private Investment Corp Accts","Overseas Private Investment Corp Accts","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Pension Benefit Guaranty Corp","null","3920900","1620","3920900","1620","0","0","100.0","100.0","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Pension Benefit Guaranty Corp","Pension Benefit Guaranty Corporation","3920900","1620","3920900","1620","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Presidio Trust Corporation","null","1497550","85","1433055","78","64495","7","95.69329905512336","91.76470588235294","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Presidio Trust Corporation","Presidio Trust Corporation","1497550","85","1433055","78","64495","7","95.69329905512336","91.76470588235294","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Railroad Retirement Board","null","21736838","4387","21736838","4387","0","0","100.0","100.0","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Railroad Retirement Board","Railroad Retirement Board","21736838","4387","21736838","4387","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Securities & Exchange Commission","null","2090300273","1072","2090300273","1072","0","0","100.0","100.0","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Securities & Exchange Commission","SEC Enforcement","2089990982","1015","2089990982","1015","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Securities & Exchange Commission","Securities and Exchange Commission","309291","57","309291","57","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Selective Service System","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Selective Service System","Selective Service System","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Small Business Administration","null","12345902479","120727","12345902479","120727","0","0","100.0","100.0","CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Small Business Administration","Small Business Administration","12345902479","120727","12345902479","120727","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Smithsonian Institution","null","9780","2","0","0","9780","2","0.0","0.0","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Smithsonian Institution","Administrative Conference of the US","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Smithsonian Institution","JFK Center for the Performing Arts","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Smithsonian Institution","National Gallery of Art","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Smithsonian Institution","Smithsonian Institution","9780","2","0","0","9780","2","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Social Security Administration","null","5539986918","1691467","2957284963","516104","2582701955","1175363","53.380721051731555","30.512212180314485","CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Social Security Administration","Social Security Administration","5539986918","1691467","2957284963","516104","2582701955","1175363","53.380721051731555","30.512212180314485","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Tennessee Valley Authority","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Tennessee Valley Authority","Tennessee Valley Authority","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","The Judiciary","null","1142527","323","1034021","192","108506","131","90.5029815487949","59.44272445820433","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","The Judiciary","Administrative Office of the U.S. Courts","1142527","323","1034021","192","108506","131","90.5029815487949","59.44272445820433","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","U.S. Court of Appeals / Veterans Claims","null","170","1","170","1","0","0","100.0","100.0","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","U.S. Court of Appeals / Veterans Claims","U.S. Court of Appeals / Veterans Claims","170","1","170","1","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","U.S. Postal Service","null","76067203","61419","43652705","50070","32414498","11349","57.387025259756165","81.52200459141308","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","U.S. Postal Service","U.S. Postal Service","76067203","61419","43652705","50070","32414498","11349","57.387025259756165","81.52200459141308","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","US International Development Fin. Corp.","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","US International Development Fin. Corp.","US International Development Fin. Corp.","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-03-31","Agency","Agency for International Development","null","26764493","47","26764493","47","0","0","100.0","100.0","CFO","2020","2","2020","1","03","31"
"2020-03-31","Bureau","Agency for International Development","Agency for International Development","26764493","47","26764493","47","0","0","100.0","100.0","null","2020","2","2020","1","03","31"
"2020-03-31","Agency","American Battle Monuments Commission","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2020","2","2020","1","03","31"
"2020-03-31","Bureau","American Battle Monuments Commission","American Battle Monuments Commission","0","0","0","0","0","0","0.0","0.0","null","2020","2","2020","1","03","31"
"2020-03-31","Agency","Armed Forces Retirement Home","null","79497","105","79497","105","0","0","100.0","100.0","Non-CFO","2020","2","2020","1","03","31"
"2020-03-31","Bureau","Armed Forces Retirement Home","Armed Forces Retirement Home","79497","105","79497","105","0","0","100.0","100.0","null","2020","2","2020","1","03","31"
"2020-03-31","Agency","Commodity Futures Trading Commission","null","644465590","366","644465590","366","0","0","100.0","100.0","Non-CFO","2020","2","2020","1","03","31"
"2020-03-31","Bureau","Commodity Futures Trading Commission","Commodity Futures Trading Commission","644465590","366","644465590","366","0","0","100.0","100.0","null","2020","2","2020","1","03","31"
"2020-03-31","Agency","Consumer Product Safety Commission","null","479","1","479","1","0","0","100.0","100.0","Non-CFO","2020","2","2020","1","03","31"
"2020-03-31","Bureau","Consumer Product Safety Commission","Consumer Product Safety Commission","479","1","479","1","0","0","100.0","100.0","null","2020","2","2020","1","03","31"
"2020-03-31","Agency","Corp. for National and Community Service","null","4673335","1361","3587379","155","1085956","1206","76.76271870088492","11.38868479059515","Non-CFO","2020","2","2020","1","03","31"
"2020-03-31","Bureau","Corp. for National and Community Service","Corp. for National and Community Service","4673335","1361","3587379","155","1085956","1206","76.76271870088492","11.38868479059515","null","2020","2","2020","1","03","31"
"2020-03-31","Agency","Department of Agriculture","null","1564922373","56876","1556288096","54634","8634277","2242","99.44826164230447","96.05809128630706","CFO","2020","2","2020","1","03","31"
